"replicate","scenario","previous_n","current_n","information_fraction","previous_harm_fraction","current_harm_fraction","harm_fraction_change","jaccard_similarity","fraction_newly_harmed","fraction_no_longer_harmed","mean_absolute_CATE_change"
236,"B_smooth_logistic",3400,4000,1,0.837058823529412,0.884705882352941,0.0476470588235295,0.946143617021277,0.0476470588235294,0,0.00660416675809641
237,"A_threshold",1000,1600,0.4,0.88,1,0.12,0.88,0.12,0,0.0159005001916831
237,"A_threshold",1600,2200,0.55,1,0.919375,-0.0806249999999999,0.919375,0,0.080625,0.00297863195677626
237,"A_threshold",2200,2800,0.7,0.920909090909091,0.826363636363636,-0.0945454545454545,0.897334649555775,0,0.0945454545454545,0.00363995160282553
237,"A_threshold",2800,3400,0.85,0.827857142857143,0.985714285714286,0.157857142857143,0.839855072463768,0.157857142857143,0,0.00230691287693741
237,"A_threshold",3400,4000,1,0.985,0.846176470588235,-0.138823529411765,0.859062406688564,0,0.138823529411765,0.00198319815870652
237,"B_smooth_logistic",1000,1600,0.4,0.73,1,0.27,0.73,0.27,0,0.00903224063467831
237,"B_smooth_logistic",1600,2200,0.55,1,0.639375,-0.360625,0.639375,0,0.360625,0.0126923147358965
237,"B_smooth_logistic",2200,2800,0.7,0.642272727272727,0.774090909090909,0.131818181818182,0.829712272460364,0.131818181818182,0,0.00593975546110578
237,"B_smooth_logistic",2800,3400,0.85,0.7775,1,0.2225,0.7775,0.2225,0,0.00627467765847569
237,"B_smooth_logistic",3400,4000,1,1,1,0,1,0,0,0.00295058485791292
238,"A_threshold",1000,1600,0.4,0.014,0.061,0.047,0.229508196721311,0.047,0,0.0144641462309646
238,"A_threshold",1600,2200,0.55,0.061875,0.379375,0.3175,0.163097199341021,0.3175,0,0.00762317280435793
238,"A_threshold",2200,2800,0.7,0.383181818181818,0.270454545454545,-0.112727272727273,0.705812574139976,0,0.112727272727273,0.00430003937363457
238,"A_threshold",2800,3400,0.85,0.266785714285714,0.0985714285714286,-0.168214285714286,0.369477911646586,0,0.168214285714286,0.00890633666513174
238,"A_threshold",3400,4000,1,0.101176470588235,0.123235294117647,0.0220588235294118,0.821002386634845,0.0220588235294118,0,0.00912642202485172
238,"B_smooth_logistic",1000,1600,0.4,1,1,0,1,0,0,0.00826820754645099
238,"B_smooth_logistic",1600,2200,0.55,1,1,0,1,0,0,0.015261679263191
238,"B_smooth_logistic",2200,2800,0.7,1,1,0,1,0,0,0.00390748588142084
238,"B_smooth_logistic",2800,3400,0.85,1,1,0,1,0,0,0.00684576232532279
238,"B_smooth_logistic",3400,4000,1,1,1,0,1,0,0,0.00442688164932039
239,"A_threshold",1000,1600,0.4,0.42,0.176,-0.244,0.419047619047619,0,0.244,0.0127130954089186
239,"A_threshold",1600,2200,0.55,0.171875,0.105625,-0.06625,0.614545454545455,0,0.06625,0.0118345182400373
239,"A_threshold",2200,2800,0.7,0.105454545454545,0.260909090909091,0.155454545454545,0.40418118466899,0.155454545454545,0,0.0066572118957935
239,"A_threshold",2800,3400,0.85,0.262857142857143,0.315357142857143,0.0525,0.83352208380521,0.0525,0,0.00294730748965992
239,"A_threshold",3400,4000,1,0.316470588235294,0.289411764705882,-0.0270588235294117,0.91449814126394,0,0.0270588235294118,0.00147920747360744
239,"B_smooth_logistic",1000,1600,0.4,1,0.611,-0.389,0.611,0,0.389,0.0159845529383363
239,"B_smooth_logistic",1600,2200,0.55,0.629375,0.611875,-0.0175000000000001,0.972194637537239,0,0.0175,0.00547253223718582
239,"B_smooth_logistic",2200,2800,0.7,0.613181818181818,0.595909090909091,-0.0172727272727272,0.971830985915493,0,0.0172727272727273,0.00491220243350062
239,"B_smooth_logistic",2800,3400,0.85,0.598571428571429,0.536428571428571,-0.0621428571428571,0.89618138424821,0,0.0621428571428571,0.00800626426247398
239,"B_smooth_logistic",3400,4000,1,0.537058823529412,0.542058823529412,0.005,0.990775908844276,0.005,0,0.00194558133543546
240,"A_threshold",1000,1600,0.4,0.215,0.249,0.034,0.863453815261044,0.034,0,0.00161771369680918
240,"A_threshold",1600,2200,0.55,0.250625,0.273125,0.0225,0.917620137299771,0.0225,0,0.00157186607227517
240,"A_threshold",2200,2800,0.7,0.266818181818182,0.439090909090909,0.172272727272727,0.607660455486542,0.172272727272727,0,0.0101762547541611
240,"A_threshold",2800,3400,0.85,0.435714285714286,0.439642857142857,0.00392857142857145,0.9910641754671,0.00392857142857143,0,0.000618345555964978
240,"A_threshold",3400,4000,1,0.440588235294118,0.383823529411765,-0.0567647058823529,0.871161548731642,0,0.0567647058823529,0.00513182531076437
240,"B_smooth_logistic",1000,1600,0.4,1,1,0,1,0,0,0.00435812113119831
240,"B_smooth_logistic",1600,2200,0.55,1,1,0,1,0,0,0.0120127933973128
240,"B_smooth_logistic",2200,2800,0.7,1,1,0,1,0,0,0.00389554929470051
240,"B_smooth_logistic",2800,3400,0.85,1,1,0,1,0,0,0.00385716945923081
240,"B_smooth_logistic",3400,4000,1,1,0.900882352941176,-0.0991176470588235,0.900882352941176,0,0.0991176470588235,0.00521566751587531
241,"A_threshold",1000,1600,0.4,0.405,0.373,-0.032,0.920987654320988,0,0.032,0.0193364220204044
241,"A_threshold",1600,2200,0.55,0.3725,0.08625,-0.28625,0.231543624161074,0,0.28625,0.00715532422288905
241,"A_threshold",2200,2800,0.7,0.0781818181818182,0.0736363636363636,-0.00454545454545455,0.941860465116279,0,0.00454545454545455,0.000863463923867254
241,"A_threshold",2800,3400,0.85,0.0739285714285714,0.364642857142857,0.290714285714286,0.202742409402547,0.290714285714286,0,0.00658430388151539
241,"A_threshold",3400,4000,1,0.366176470588235,0.210294117647059,-0.155882352941176,0.57429718875502,0,0.155882352941176,0.00368701120430642
241,"B_smooth_logistic",1000,1600,0.4,0.383,0.519,0.136,0.737957610789981,0.136,0,0.00452844661373905
241,"B_smooth_logistic",1600,2200,0.55,0.51875,0.738125,0.219375,0.702794242167655,0.219375,0,0.0154201848749887
241,"B_smooth_logistic",2200,2800,0.7,0.733636363636364,0.588181818181818,-0.145454545454546,0.801734820322181,0,0.145454545454545,0.00763760480196514
241,"B_smooth_logistic",2800,3400,0.85,0.587142857142857,0.761428571428571,0.174285714285714,0.771106941838649,0.174285714285714,0,0.0093021949966698
241,"B_smooth_logistic",3400,4000,1,0.756764705882353,0.747941176470588,-0.00882352941176467,0.988340458608628,0,0.00882352941176471,0.000439376857721337
242,"A_threshold",1000,1600,0.4,0.319,0.29,-0.029,0.909090909090909,0,0.029,0.00335905079225987
242,"A_threshold",1600,2200,0.55,0.27875,0.4675,0.18875,0.596256684491979,0.18875,0,0.0145397097775914
242,"A_threshold",2200,2800,0.7,0.461363636363636,0.470454545454545,0.00909090909090909,0.980676328502415,0.00909090909090909,0,0.00635650807907552
242,"A_threshold",2800,3400,0.85,0.460714285714286,0.411785714285714,-0.0489285714285714,0.893798449612403,0,0.0489285714285714,0.00292637533089544
242,"A_threshold",3400,4000,1,0.411764705882353,0.358529411764706,-0.053235294117647,0.870714285714286,0,0.0532352941176471,0.00411463945877276
242,"B_smooth_logistic",1000,1600,0.4,0.621,0.476,-0.145,0.766505636070853,0,0.145,0.0182211364449567
242,"B_smooth_logistic",1600,2200,0.55,0.46625,0.475625,0.00937500000000002,0.980289093298292,0.009375,0,0.0101894742470036
242,"B_smooth_logistic",2200,2800,0.7,0.475454545454545,0.48,0.00454545454545452,0.990530303030303,0.00454545454545455,0,0.00547363040531294
242,"B_smooth_logistic",2800,3400,0.85,0.479642857142857,0.448928571428571,-0.0307142857142857,0.93596425912137,0,0.0307142857142857,0.00484126116264797
242,"B_smooth_logistic",3400,4000,1,0.451470588235294,0.468235294117647,0.016764705882353,0.964195979899497,0.0167647058823529,0,0.00164597052380579
243,"A_threshold",1000,1600,0.4,0,0.291,0.291,0,0.291,0,0.0073036859774773
243,"A_threshold",1600,2200,0.55,0.288125,0.348125,0.06,0.827648114901257,0.06,0,0.00223359088632788
243,"A_threshold",2200,2800,0.7,0.346363636363636,0.482727272727273,0.136363636363636,0.717514124293785,0.136363636363636,0,0.00369315012534422
243,"A_threshold",2800,3400,0.85,0.485357142857143,0.329642857142857,-0.155714285714286,0.679175864606328,0,0.155714285714286,0.00403666654458954
243,"A_threshold",3400,4000,1,0.331176470588235,0.304411764705882,-0.026764705882353,0.919182948490231,0,0.0267647058823529,0.00191473635406442
243,"B_smooth_logistic",1000,1600,0.4,0.59,0.586,-0.004,0.993220338983051,0,0.004,0.00210969275758748
243,"B_smooth_logistic",1600,2200,0.55,0.588125,0.61125,0.023125,0.962167689161554,0.023125,0,0.0076632198547605
243,"B_smooth_logistic",2200,2800,0.7,0.597727272727273,0.600454545454545,0.00272727272727269,0.995457986373959,0.00272727272727273,0,0.00664566046979955
243,"B_smooth_logistic",2800,3400,0.85,0.595,0.571071428571429,-0.0239285714285714,0.959783913565426,0,0.0239285714285714,0.0022655795443204
243,"B_smooth_logistic",3400,4000,1,0.571176470588235,0.636470588235294,0.0652941176470588,0.897412199630314,0.0652941176470588,0,0.005096129761537
244,"A_threshold",1000,1600,0.4,0.113,0.051,-0.062,0.451327433628319,0,0.062,0.00636904243652915
244,"A_threshold",1600,2200,0.55,0.0475,0.220625,0.173125,0.215297450424929,0.173125,0,0.0118441165112485
244,"A_threshold",2200,2800,0.7,0.22,0.259090909090909,0.0390909090909091,0.849122807017544,0.0390909090909091,0,0.00345097768106992
244,"A_threshold",2800,3400,0.85,0.258928571428571,0.308214285714286,0.0492857142857143,0.840092699884125,0.0492857142857143,0,0.00328145114142602
244,"A_threshold",3400,4000,1,0.305294117647059,0.0620588235294118,-0.243235294117647,0.203275529865125,0,0.243235294117647,0.00638003663283845
244,"B_smooth_logistic",1000,1600,0.4,1,1,0,1,0,0,0.021269765754342
244,"B_smooth_logistic",1600,2200,0.55,1,1,0,1,0,0,0.00306184249411501
244,"B_smooth_logistic",2200,2800,0.7,1,1,0,1,0,0,0.00837360017292654
244,"B_smooth_logistic",2800,3400,0.85,1,1,0,1,0,0,0.00369891514678335
244,"B_smooth_logistic",3400,4000,1,1,1,0,1,0,0,0.0033365760842858
245,"A_threshold",1000,1600,0.4,0.438,0.235,-0.203,0.536529680365297,0,0.203,0.0156931716950136
245,"A_threshold",1600,2200,0.55,0.243125,0.08625,-0.156875,0.354755784061697,0,0.156875,0.010575796847443
245,"A_threshold",2200,2800,0.7,0.0909090909090909,0.112727272727273,0.0218181818181818,0.806451612903226,0.0218181818181818,0,0.00241714061852782
245,"A_threshold",2800,3400,0.85,0.113571428571429,0.232142857142857,0.118571428571429,0.489230769230769,0.118571428571429,0,0.0108919050849673
245,"A_threshold",3400,4000,1,0.234411764705882,0.147647058823529,-0.0867647058823529,0.629861982434128,0,0.0867647058823529,0.00628288366513204
245,"B_smooth_logistic",1000,1600,0.4,0.118,0.486,0.368,0.242798353909465,0.368,0,0.0109344476997665
245,"B_smooth_logistic",1600,2200,0.55,0.478125,0.535,0.056875,0.893691588785047,0.056875,0,0.00467930085794285
245,"B_smooth_logistic",2200,2800,0.7,0.537727272727273,0.544090909090909,0.00636363636363635,0.988304093567251,0.00636363636363636,0,0.00402993834917756
245,"B_smooth_logistic",2800,3400,0.85,0.549285714285714,0.7625,0.213214285714286,0.720374707259953,0.213214285714286,0,0.00777693680105721
245,"B_smooth_logistic",3400,4000,1,0.759411764705882,0.722058823529412,-0.0373529411764706,0.950813323005422,0,0.0373529411764706,0.00215899607135216
246,"A_threshold",1000,1600,0.4,0.77,0.621,-0.149,0.806493506493506,0,0.149,0.0151993025254061
246,"A_threshold",1600,2200,0.55,0.6075,0.385,-0.2225,0.633744855967078,0,0.2225,0.00947654059002783
246,"A_threshold",2200,2800,0.7,0.39,0.0372727272727273,-0.352727272727273,0.0955710955710956,0,0.352727272727273,0.00634802853604802
246,"A_threshold",2800,3400,0.85,0.0389285714285714,0,-0.0389285714285714,0,0,0.0389285714285714,0.00284438144295229
246,"A_threshold",3400,4000,1,0,0.711176470588235,0.711176470588235,0,0.711176470588235,0,0.00409175763622945
246,"B_smooth_logistic",1000,1600,0.4,1,1,0,1,0,0,0.00783531011321168
246,"B_smooth_logistic",1600,2200,0.55,1,0.885625,-0.114375,0.885625,0,0.114375,0.0149127777072657
246,"B_smooth_logistic",2200,2800,0.7,0.885454545454545,0.745909090909091,-0.139545454545455,0.842402464065708,0,0.139545454545455,0.00832795651775654
246,"B_smooth_logistic",2800,3400,0.85,0.749642857142857,0.857857142857143,0.108214285714286,0.873855120732723,0.108214285714286,0,0.00376943720255125
246,"B_smooth_logistic",3400,4000,1,0.855,0.747352941176471,-0.107647058823529,0.874097007223942,0,0.107647058823529,0.00549439163322043
247,"A_threshold",1000,1600,0.4,0,0.123,0.123,0,0.123,0,0.0133676403399287
247,"A_threshold",1600,2200,0.55,0.12625,0.18875,0.0625,0.66887417218543,0.0625,0,0.0104471294549426
247,"A_threshold",2200,2800,0.7,0.195909090909091,0.0759090909090909,-0.12,0.387470997679814,0,0.12,0.00738301152572893
247,"A_threshold",2800,3400,0.85,0.0764285714285714,0.0932142857142857,0.0167857142857143,0.81992337164751,0.0167857142857143,0,0.00374990788280744
247,"A_threshold",3400,4000,1,0.0905882352941176,0.119411764705882,0.0288235294117647,0.758620689655172,0.0288235294117647,0,0.00221292336273889
247,"B_smooth_logistic",1000,1600,0.4,1,0.803,-0.197,0.803,0,0.197,0.0135941905339103
247,"B_smooth_logistic",1600,2200,0.55,0.80125,0.6475,-0.15375,0.80811232449298,0,0.15375,0.00639154697076454
247,"B_smooth_logistic",2200,2800,0.7,0.636818181818182,0.839545454545455,0.202727272727273,0.758527341635084,0.202727272727273,0,0.00782484991138369
247,"B_smooth_logistic",2800,3400,0.85,0.834642857142857,0.850714285714286,0.0160714285714286,0.981108312342569,0.0160714285714286,0,0.00242713592499159
247,"B_smooth_logistic",3400,4000,1,0.852058823529412,0.912647058823529,0.0605882352941176,0.933612632935868,0.0605882352941176,0,0.00287165586671653
248,"A_threshold",1000,1600,0.4,0.672,0.376,-0.296,0.55952380952381,0,0.296,0.0083091786813287
248,"A_threshold",1600,2200,0.55,0.3825,0.6,0.2175,0.6375,0.2175,0,0.00157479118695552
248,"A_threshold",2200,2800,0.7,0.596363636363636,0.0359090909090909,-0.560454545454545,0,0.0359090909090909,0.596363636363636,0.00618421989943419
248,"A_threshold",2800,3400,0.85,0.0364285714285714,0.337857142857143,0.301428571428571,0.107822410147992,0.301428571428571,0,0.00231189710899618
248,"A_threshold",3400,4000,1,0.346176470588235,0.265588235294118,-0.0805882352941177,0.767204757858963,0,0.0805882352941176,0.000725050910325092
248,"B_smooth_logistic",1000,1600,0.4,1,0.883,-0.117,0.883,0,0.117,0.011115039771629
248,"B_smooth_logistic",1600,2200,0.55,0.87875,1,0.12125,0.87875,0.12125,0,0.00880385933915701
248,"B_smooth_logistic",2200,2800,0.7,1,1,0,1,0,0,0.00483789752599116
248,"B_smooth_logistic",2800,3400,0.85,1,1,0,1,0,0,0.00163873107716158
248,"B_smooth_logistic",3400,4000,1,1,1,0,1,0,0,0.00296966681586579
249,"A_threshold",1000,1600,0.4,0.385,0.001,-0.384,0.0025974025974026,0,0.384,0.0181603447268192
249,"A_threshold",1600,2200,0.55,0.000625,0,-0.000625,0,0,0.000625,0.00668402078164239
249,"A_threshold",2200,2800,0.7,0,0.0559090909090909,0.0559090909090909,0,0.0559090909090909,0,0.0146286523742418
249,"A_threshold",2800,3400,0.85,0.0557142857142857,0.563928571428571,0.508214285714286,0.0987967067764408,0.508214285714286,0,0.00810404543900992
249,"A_threshold",3400,4000,1,0.564705882352941,0.696470588235294,0.131764705882353,0.810810810810811,0.131764705882353,0,0.00193305502262704
249,"B_smooth_logistic",1000,1600,0.4,0.558,1,0.442,0.558,0.442,0,0.0221430428559623
249,"B_smooth_logistic",1600,2200,0.55,1,1,0,1,0,0,0.00256302852953009
249,"B_smooth_logistic",2200,2800,0.7,1,0.935909090909091,-0.0640909090909091,0.935909090909091,0,0.0640909090909091,0.00802184026673831
249,"B_smooth_logistic",2800,3400,0.85,0.93,0.8725,-0.0575,0.938172043010753,0,0.0575,0.00238378787310024
249,"B_smooth_logistic",3400,4000,1,0.872941176470588,0.714705882352941,-0.158235294117647,0.818733153638814,0,0.158235294117647,0.00386038409398507
250,"A_threshold",1000,1600,0.4,0.641,1,0.359,0.641,0.359,0,0.00616488540821292
250,"A_threshold",1600,2200,0.55,1,0.445625,-0.554375,0.445625,0,0.554375,0.0135772614064201
250,"A_threshold",2200,2800,0.7,0.45,0.526363636363636,0.0763636363636364,0.854922279792746,0.0763636363636364,0,0.00367879737343455
250,"A_threshold",2800,3400,0.85,0.523928571428571,0.600714285714286,0.0767857142857143,0.87217598097503,0.0767857142857143,0,0.00447492908324449
250,"A_threshold",3400,4000,1,0.601176470588235,0.657058823529412,0.0558823529411765,0.914950760966876,0.0558823529411765,0,0.00386932727761251
250,"B_smooth_logistic",1000,1600,0.4,0.462,0.638,0.176,0.724137931034483,0.176,0,0.0208162067075928
250,"B_smooth_logistic",1600,2200,0.55,0.6325,0.613125,-0.0193749999999999,0.969367588932806,0,0.019375,0.00321942227878869
250,"B_smooth_logistic",2200,2800,0.7,0.617727272727273,0.695909090909091,0.0781818181818182,0.887655127367734,0.0781818181818182,0,0.0120040948036248
250,"B_smooth_logistic",2800,3400,0.85,0.69,0.8075,0.1175,0.854489164086687,0.1175,0,0.0052044337562432
250,"B_smooth_logistic",3400,4000,1,0.806176470588235,0.920294117647059,0.114117647058824,0.726470588235294,0.193823529411765,0.0797058823529412,0.00954041612334484
251,"A_threshold",1000,1600,0.4,0,0,0,1,0,0,0.0231532783461712
251,"A_threshold",1600,2200,0.55,0,0.029375,0.029375,0,0.029375,0,0.00716624553210615
251,"A_threshold",2200,2800,0.7,0.0295454545454545,0.0195454545454545,-0.01,0.661538461538462,0,0.01,0.00288370873107499
251,"A_threshold",2800,3400,0.85,0.0189285714285714,0.0153571428571429,-0.00357142857142857,0.811320754716981,0,0.00357142857142857,0.000504007096446409
251,"A_threshold",3400,4000,1,0.0147058823529412,0.0164705882352941,0.00176470588235294,0.892857142857143,0.00176470588235294,0,0.000775875810998031
251,"B_smooth_logistic",1000,1600,0.4,0.897,1,0.103,0.897,0.103,0,0.0102456694504835
251,"B_smooth_logistic",1600,2200,0.55,1,1,0,1,0,0,0.004922700277715
251,"B_smooth_logistic",2200,2800,0.7,1,1,0,1,0,0,0.00356563731858208
251,"B_smooth_logistic",2800,3400,0.85,1,1,0,1,0,0,0.00308586658577231
251,"B_smooth_logistic",3400,4000,1,1,1,0,1,0,0,0.00319549148879635
252,"A_threshold",1000,1600,0.4,0.44,0.242,-0.198,0.55,0,0.198,0.0138016817186585
252,"A_threshold",1600,2200,0.55,0.234375,0.33625,0.101875,0.697026022304833,0.101875,0,0.00494749880006644
252,"A_threshold",2200,2800,0.7,0.34,0.266818181818182,-0.0731818181818182,0.78475935828877,0,0.0731818181818182,0.00360329820350614
252,"A_threshold",2800,3400,0.85,0.269285714285714,0.143571428571429,-0.125714285714286,0.53315649867374,0,0.125714285714286,0.00697843995833246
252,"A_threshold",3400,4000,1,0.143235294117647,0.238529411764706,0.0952941176470588,0.600493218249075,0.0952941176470588,0,0.00680961398779591
252,"B_smooth_logistic",1000,1600,0.4,0.591,0.633,0.042,0.933649289099526,0.042,0,0.0050103579246082
252,"B_smooth_logistic",1600,2200,0.55,0.624375,0.6525,0.028125,0.956896551724138,0.028125,0,0.00138127144147195
252,"B_smooth_logistic",2200,2800,0.7,0.654090909090909,0.796363636363636,0.142272727272727,0.82134703196347,0.142272727272727,0,0.00815276871883132
252,"B_smooth_logistic",2800,3400,0.85,0.797857142857143,0.735357142857143,-0.0625,0.921665174574754,0,0.0625,0.00604937717206506
252,"B_smooth_logistic",3400,4000,1,0.737058823529412,0.702058823529412,-0.035,0.952513966480447,0,0.035,0.00480448473787581
253,"A_threshold",1000,1600,0.4,0,0.001,0.001,0,0.001,0,0.00790425264744623
253,"A_threshold",1600,2200,0.55,0.000625,0.02125,0.020625,0.0294117647058824,0.020625,0,0.0145950491017659
253,"A_threshold",2200,2800,0.7,0.0204545454545455,0.269090909090909,0.248636363636364,0.0760135135135135,0.248636363636364,0,0.00519093658507571
253,"A_threshold",2800,3400,0.85,0.269285714285714,0.996428571428571,0.727142857142857,0.270250896057348,0.727142857142857,0,0.0137738044248376
253,"A_threshold",3400,4000,1,0.997058823529412,1,0.00294117647058822,0.997058823529412,0.00294117647058824,0,0.00392312272889466
253,"B_smooth_logistic",1000,1600,0.4,0.79,0.7,-0.0900000000000001,0.886075949367089,0,0.09,0.016984640112679
253,"B_smooth_logistic",1600,2200,0.55,0.699375,0.758125,0.0587500000000001,0.922506183017312,0.05875,0,0.00494916565849899
253,"B_smooth_logistic",2200,2800,0.7,0.758181818181818,0.732272727272727,-0.0259090909090909,0.965827338129496,0,0.0259090909090909,0.00419524928823579
253,"B_smooth_logistic",2800,3400,0.85,0.738928571428571,0.712142857142857,-0.0267857142857142,0.963750604156597,0,0.0267857142857143,0.00363993886544909
253,"B_smooth_logistic",3400,4000,1,0.716176470588235,0.803529411764706,0.0873529411764706,0.891288433382138,0.0873529411764706,0,0.00396691419132895
254,"A_threshold",1000,1600,0.4,0.05,0.06,0.01,0.833333333333333,0.01,0,0.0162035079487481
254,"A_threshold",1600,2200,0.55,0.056875,0.006875,-0.05,0.120879120879121,0,0.05,0.00617856149541606
254,"A_threshold",2200,2800,0.7,0.00681818181818182,0.0640909090909091,0.0572727272727273,0.106382978723404,0.0572727272727273,0,0.00658846683848771
254,"A_threshold",2800,3400,0.85,0.0689285714285714,0.114642857142857,0.0457142857142857,0.601246105919003,0.0457142857142857,0,0.00197849755233374
254,"A_threshold",3400,4000,1,0.115,0.0791176470588235,-0.0358823529411765,0.687979539641944,0,0.0358823529411765,0.00149561713191993
254,"B_smooth_logistic",1000,1600,0.4,0.623,0.554,-0.069,0.889245585874799,0,0.069,0.0130971087150455
254,"B_smooth_logistic",1600,2200,0.55,0.56125,0.666875,0.105625,0.841611996251172,0.105625,0,0.0115588376513503
254,"B_smooth_logistic",2200,2800,0.7,0.674090909090909,0.695454545454545,0.0213636363636364,0.969281045751634,0.0213636363636364,0,0.00515534332774047
254,"B_smooth_logistic",2800,3400,0.85,0.687142857142857,0.691428571428571,0.00428571428571423,0.993801652892562,0.00428571428571429,0,0.00142196542307998
254,"B_smooth_logistic",3400,4000,1,0.684117647058823,0.768235294117647,0.0841176470588235,0.890505359877488,0.0841176470588235,0,0.00638595810034315
255,"A_threshold",1000,1600,0.4,0.492,0.812,0.32,0.605911330049261,0.32,0,0.017036290459762
255,"A_threshold",1600,2200,0.55,0.81375,0.676875,-0.136875,0.831797235023041,0,0.136875,0.00711631248521451
255,"A_threshold",2200,2800,0.7,0.677727272727273,0.466818181818182,-0.210909090909091,0.688799463447351,0,0.210909090909091,0.0121401430476581
255,"A_threshold",2800,3400,0.85,0.474642857142857,0.427142857142857,-0.0475,0.89992475545523,0,0.0475,0.00279673145709827
255,"A_threshold",3400,4000,1,0.424117647058824,0.468529411764706,0.0444117647058823,0.905210295040804,0.0444117647058824,0,0.00262760728798342
255,"B_smooth_logistic",1000,1600,0.4,0.538,0.514,-0.024,0.955390334572491,0,0.024,0.0162589827286166
255,"B_smooth_logistic",1600,2200,0.55,0.518125,0.618125,0.1,0.838220424671385,0.1,0,0.0166818635312319
255,"B_smooth_logistic",2200,2800,0.7,0.613636363636364,0.653636363636364,0.04,0.938803894297636,0.04,0,0.00448617641492056
255,"B_smooth_logistic",2800,3400,0.85,0.644285714285714,0.535714285714286,-0.108571428571429,0.831485587583149,0,0.108571428571429,0.0108974506233836
255,"B_smooth_logistic",3400,4000,1,0.534411764705882,0.642941176470588,0.108529411764706,0.831198536139067,0.108529411764706,0,0.00835776199539995
256,"A_threshold",1000,1600,0.4,0,0.125,0.125,0,0.125,0,0.00538045958089383
256,"A_threshold",1600,2200,0.55,0.11625,0.543125,0.426875,0.214039125431531,0.426875,0,0.0109794831076023
256,"A_threshold",2200,2800,0.7,0.546363636363636,0.877272727272727,0.330909090909091,0.62279792746114,0.330909090909091,0,0.0114522286287884
256,"A_threshold",2800,3400,0.85,0.878571428571429,0.8325,-0.0460714285714285,0.947560975609756,0,0.0460714285714286,0.00306211578296461
256,"A_threshold",3400,4000,1,0.835588235294118,0.679411764705882,-0.156176470588235,0.813093980992608,0,0.156176470588235,0.00616853013207252
256,"B_smooth_logistic",1000,1600,0.4,1,0.799,-0.201,0.799,0,0.201,0.016708043072765
256,"B_smooth_logistic",1600,2200,0.55,0.793125,1,0.206875,0.793125,0.206875,0,0.010634641315352
256,"B_smooth_logistic",2200,2800,0.7,1,0.923636363636364,-0.0763636363636364,0.923636363636364,0,0.0763636363636364,0.0055466700333514
256,"B_smooth_logistic",2800,3400,0.85,0.921785714285714,0.983214285714286,0.0614285714285714,0.937522702506357,0.0614285714285714,0,0.00170325721304629
256,"B_smooth_logistic",3400,4000,1,0.983235294117647,1,0.0167647058823529,0.983235294117647,0.0167647058823529,0,0.00278317355531291
257,"A_threshold",1000,1600,0.4,0.571,0.556,-0.0149999999999999,0.973730297723292,0,0.015,0.0098818250627705
257,"A_threshold",1600,2200,0.55,0.553125,0.553125,0,1,0,0,0.00133744899827269
257,"A_threshold",2200,2800,0.7,0.554090909090909,0.416818181818182,-0.137272727272727,0.752255947497949,0,0.137272727272727,0.00708352215748463
257,"A_threshold",2800,3400,0.85,0.4175,0.377142857142857,-0.0403571428571428,0.903336184773311,0,0.0403571428571429,0.00189105823847003
257,"A_threshold",3400,4000,1,0.376470588235294,0.260588235294118,-0.115882352941176,0.6921875,0,0.115882352941176,0.00442163926932224
257,"B_smooth_logistic",1000,1600,0.4,0.469,0.867,0.398,0.336,0.531,0.133,0.00949018817825361
257,"B_smooth_logistic",1600,2200,0.55,0.86625,0.82375,-0.0425,0.950937950937951,0,0.0425,0.00511025866872772
257,"B_smooth_logistic",2200,2800,0.7,0.824545454545455,1,0.175454545454545,0.824545454545455,0.175454545454545,0,0.00560876861243078
257,"B_smooth_logistic",2800,3400,0.85,1,1,0,1,0,0,0.00503419607347232
257,"B_smooth_logistic",3400,4000,1,1,1,0,1,0,0,0.00485173288806113
258,"A_threshold",1000,1600,0.4,0.421,0.404,-0.017,0.959619952494062,0,0.017,0.0127379918551959
258,"A_threshold",1600,2200,0.55,0.405625,0.445625,0.04,0.910238429172511,0.04,0,0.0052831741378749
258,"A_threshold",2200,2800,0.7,0.436818181818182,0.502727272727273,0.0659090909090909,0.868896925858951,0.0659090909090909,0,0.0100338648137415
258,"A_threshold",2800,3400,0.85,0.503928571428571,0.473571428571429,-0.0303571428571428,0.939759036144578,0,0.0303571428571429,0.00287397606917799
258,"A_threshold",3400,4000,1,0.472647058823529,0.45,-0.0226470588235294,0.952084629744866,0,0.0226470588235294,0.00250982262221832
258,"B_smooth_logistic",1000,1600,0.4,1,1,0,1,0,0,0.00688183094730932
258,"B_smooth_logistic",1600,2200,0.55,1,1,0,1,0,0,0.0120802836935073
258,"B_smooth_logistic",2200,2800,0.7,1,1,0,1,0,0,0.00200917553244348
258,"B_smooth_logistic",2800,3400,0.85,1,1,0,1,0,0,0.00800163103574229
258,"B_smooth_logistic",3400,4000,1,1,1,0,1,0,0,0.00323745264625176
259,"A_threshold",1000,1600,0.4,0.156,0.219,0.063,0.712328767123288,0.063,0,0.0101463845437858
259,"A_threshold",1600,2200,0.55,0.225625,0.1925,-0.033125,0.853185595567867,0,0.033125,0.00467641183872821
259,"A_threshold",2200,2800,0.7,0.193181818181818,0.265909090909091,0.0727272727272728,0.726495726495726,0.0727272727272727,0,0.00492156351351497
